bv_id,title,message,time,like,uid,name,sex,level,vip
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我还以为刷医保卡是要挨揍来着[笑哭],2022-04-04 03:58:03,0,11679184,凉绮丶,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,Bgm 是什么,2022-04-04 00:12:08,0,26364819,纯洁伯纳,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我也想有个好身体,2022-04-03 23:56:53,0,90222505,你觉得我在虚张声势吗,男,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,这视频我记得去年就看过了…难道我记错了？,2022-04-03 23:56:12,0,85984347,左眼到右眼打车三十块,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,@ArneOAO,2022-04-02 22:38:59,0,10826008,隔年雪_,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,最后的BGM是什么啊，求问,2022-04-02 13:19:14,0,674288218,bili96301904394,保密,3,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,噶他腰子！！！[doge][doge][doge],2022-04-02 13:11:05,0,394855014,一把扇子拍风筝,女,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,你拿低保卡,2022-03-31 18:56:07,0,22208485,马刺儿头,男,6,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,但诸位，遇到事情第一时间考验的还是你的身体[滑稽]，所以男孩子身体还是强壮点好[doge],2022-03-31 18:56:00,0,394009805,八重云裳,男,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,你这脸主像彭于晏，副像好几个人！[滑稽],2022-03-31 18:46:55,0,72780416,稀汤泡饭,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,最后还得是钱,2022-03-31 18:34:52,0,249665752,孤独的暗行者,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,你们聊完视频不自己看一遍的吗,2022-03-31 03:13:18,0,227853774,鲨鱼辣椒Tom,男,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,跑出租连250都没。？,2022-04-16 19:16:09,0,285393681,咕咕鸽不辜负,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,现在医保卡是真的可以刷卡消费的，上面那个卡号也是银行卡号,2022-04-16 14:40:05,0,50354267,蛔形针,女,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,第一部分的bgm是什么[doge],2022-04-05 23:19:43,0,26364819,纯洁伯纳,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,最后一秒的画面的那个女人长得好像3D区的耶路撒冷，娶了个这样的我的医保卡透支了也无所谓[藏狐],2022-04-05 18:56:59,0,31797347,志留乃,男,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,@小凯ok,2022-04-05 17:54:54,0,513786029,时间不语m,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我爱班尼路！,2022-04-05 17:47:57,0,441671042,taozeli,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,最后还得是钱,2022-03-31 18:34:52,0,249665752,孤独的暗行者,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,女主长得好像耶……啊不对是蒂法,2022-03-31 12:50:20,0,598069,心跳砂糖,男,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,跑出租连250都没。？,2022-04-16 19:16:09,0,285393681,咕咕鸽不辜负,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,现在医保卡是真的可以刷卡消费的，上面那个卡号也是银行卡号,2022-04-16 14:40:05,0,50354267,蛔形针,女,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,第一部分的bgm是什么[doge],2022-04-05 23:19:43,0,26364819,纯洁伯纳,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,最后一秒的画面的那个女人长得好像3D区的耶路撒冷，娶了个这样的我的医保卡透支了也无所谓[藏狐],2022-04-05 18:56:59,0,31797347,志留乃,男,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,@小凯ok,2022-04-05 17:54:54,0,513786029,时间不语m,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我爱班尼路！,2022-04-05 17:47:57,0,441671042,taozeli,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,为什么某些台词没声音,2022-04-05 15:35:00,0,640045,阿阿阿啊阿阿,保密,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,“穷出别样”,2022-04-04 09:42:31,0,290452499,苯-宝宝胺全,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,@牧马人明眸 好像你[doge][doge][doge][doge][doge],2022-04-04 07:53:17,0,1175278351,不讨好你了,保密,3,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,姑娘长的好漂亮，介绍一下呀,2022-04-04 07:25:43,0,118778,雅克,男,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,女主好可爱，喜欢啊,2022-04-04 06:57:04,0,52294685,rfc318,保密,3,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,上市公司总裁，存款8位数是不是寒酸了点,2022-04-03 10:47:52,0,430159372,打死大嘴狗,保密,3,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,浪费了我两分钟的时间看这个[疑惑],2022-04-01 18:59:30,0,1048015314,Mark77_1977,男,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,主要还是帅[妙啊],2022-03-31 19:16:06,0,1460033,中国臺湾省,保密,5,十年大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,骗保,2022-03-31 19:14:12,0,343241090,小新20181124,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,社保卡是有个人储蓄账户的，不会有人不知道吧,2022-03-31 12:16:18,0,2834772,Toni9o,保密,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,女演员是谁啊,2022-04-09 13:40:12,0,4943898,a肆肆肆,保密,6,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,牛逼,2022-04-09 12:00:28,0,87429254,可爱的女孩酱,保密,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,身体是革命的本钱[奋斗][奋斗],2022-04-08 23:01:58,0,36035547,省港旗兵1,保密,3,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,这个姐姐怎么有点像蒂法？,2022-04-08 22:53:23,0,17991352,掉线么么哒,男,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,班尼路，认真的吗，我的客户,2022-04-08 22:51:45,0,282464934,看看让人,保密,2,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,医保卡里超过3000，自动打到银行部分，一年打两次，故事编得太假。,2022-04-08 22:33:38,0,402880886,bilibalamamade,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我.....把“班尼路”看成了“班尼特”[辣眼睛],2022-04-07 22:45:30,0,671393678,孟门潭,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,没有医保卡的我  该怎么办[大哭][大哭][大哭][大哭],2022-04-07 21:51:15,0,507081512,房东的猫-可爱的你,男,4,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,医保卡可以当储蓄卡！,2022-04-05 23:30:13,0,411328664,夢夢琛琛,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,哈哈哈哈哈，up这个“没”的发音，一下就暴露是万州方向的了[doge][doge],2022-04-05 23:22:42,0,2811636,宫脇咲良_冲冲冲,保密,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,哈哈哈哈我绷不住了,2022-04-04 17:24:21,0,232435156,哈哈哈哈哈哈哈嗨嗨嗨,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,这个姐姐叫什么，好棒,2022-04-04 12:35:47,0,286630342,吃货煸蝠侠1,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,好像蒂法[doge][妙啊],2022-04-04 11:07:51,0,98655348,百菏,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,如果那卡经常这样刷好会不会有味道,2022-04-04 08:03:46,0,5888353,丶胡子丶,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,[热词系列_知识增加],2022-04-03 20:58:13,0,20585557,灵殇-,男,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,吃饭真的可以刷医保卡吗[星星眼]，我医保卡里有很多钱，我一年都不买一次药，也不知道医保卡里的钱还能咋花,2022-04-03 15:00:20,0,687334476,阿婵---,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,有点像，彭于晏啊,2022-04-02 22:20:42,0,520680131,暴走苹果派,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,你去工地看看,2022-04-02 07:34:43,0,63278580,老黄头子,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,突然出现这么多绿头苍蝇[笑哭],2022-04-01 10:06:56,0,491916029,愛在記憶中,保密,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,阅,2022-03-31 19:35:10,0,313500787,大叶到此一游,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,恭喜你获得吹牛逼大赛优秀奖，再接再厉,2022-03-31 18:57:40,0,236543626,xueyu7216,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,这是肾宝广告吗[脸红],2022-03-31 10:31:28,0,361556754,情商充值中,保密,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,怎么有点像李云龙,2022-04-03 21:08:08,0,112402284,北冥有兔男,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,上市公司会有执行董事吗？,2022-04-02 21:48:12,0,222363011,动感虾仁儿,女,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,男人保重身体最重要哎~,2022-04-02 17:42:31,0,410239315,墨渊AC,保密,3,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,给点脸吧，哈佛大学碰瓷，就up这社会地位再修炼一千年也碰不着吧,2022-04-02 17:08:43,0,497969192,evan尔文,男,2,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,班尼路，不知道后不后悔当初给黄渤他们赞助[doge],2022-04-02 13:27:31,0,3502446,烈焰稻草人,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,这么自信的男人一定是一个自信的男人,2022-04-01 18:43:38,0,89757626,冰羽阿猹猪丶,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,Tifa是吧,2022-03-31 18:56:36,0,10206837,下水道在逃鼠鼠,女,6,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,因为他接下来要被打了,2022-03-31 18:51:27,0,391480832,篪09,男,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,女人可以没颜没钱，但天真一定要演,2022-03-31 18:47:25,0,160156797,溪潕水,保密,4,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,女主角挺漂亮啊,2022-03-31 18:34:59,0,410243783,日向刍隹田,男,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,哈…哈,2022-03-31 18:24:58,0,171515674,在线嗑上头,女,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,就这,2022-03-30 19:32:03,0,1384633369,林汐月的小尾巴OUO,女,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我勒医保卡越来越黑了，你懂我意思嘛,2022-03-30 16:34:47,0,17274106,性感的小月月,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,怎么怪怪的[囧],2022-04-09 16:47:59,0,527318568,老子学会计的,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,是巴赫什么什么的平均?,2022-04-08 23:33:38,0,527593022,四五卡卡,男,3,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,上市公司没有执行董事呢,2022-04-08 23:05:01,0,12715568,雷州安踏,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,卧槽,2022-04-08 23:01:25,0,442963214,你-不好,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,它们巴不得你身价过亿，还癌症晚期！,2022-04-06 11:38:30,0,22021714,赤色的汤姆同志,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,[doge][doge][doge],2022-04-06 00:27:23,0,451799542,竹寺吧,保密,2,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,@锦凬尔常 我看见一个，他有腰子hhhhh,2022-04-05 23:43:54,0,396048550,都会Leave,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,这男的和我堂哥长的好像啊，相似度98%,2022-04-05 18:05:50,0,290407634,青山医院精神科吴医师,保密,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,怎么有一种年轻李云龙的错觉,2022-04-04 18:45:28,0,410880476,喵蛋的小鱼干,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,来人，把他的腰子噶了给我安上[生气][生气],2022-04-04 17:37:59,0,297166585,浦东木村拓哉,男,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,好兄弟借我个腰子用完就还,2022-04-04 17:33:24,0,1005485181,生活部长张玉美,保密,3,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,他长得像彭于晏,2022-04-04 17:03:15,0,407215037,陆佰贰拾贰號選手,男,3,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,@阿苏勒9,2022-04-04 11:17:29,0,39097489,盈pp,男,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,开头剧透医保卡的祝你医保卡余额越来越多吼,2022-04-02 22:22:41,0,23389394,PPEEYOM,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,的确，作为经常去医院的人深以为身体健康比什么都重要！,2022-04-02 13:30:03,0,128671212,生命既美好又脆弱,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,"女：我开法拉利！
男：我开fuang色法拉利！[doge]",2022-04-02 10:13:07,0,2838820,Yo室內設計Go,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,哈哈哈哈草[辣眼睛],2022-03-31 18:40:23,0,399333462,光临丷,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我说怎么没台词 原来是双声道 麻了[捂脸],2022-03-31 18:35:52,0,7395653,南橘Nanju-,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,富婆最爱，啊啊啊我好想有钱呀！不贪心，包一个就行，一个月换一次。,2022-03-31 18:27:23,0,97034738,si猫又,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,不关注你关注谁啊,2022-03-31 18:20:07,0,32727148,君子当明,男,6,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,这视频有些年头了,2022-03-30 21:23:09,0,354274077,秃头披风侠2021,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,最后一个镜头好像野兽先辈[笑哭],2022-04-09 14:47:26,0,35826596,法莎莉亚,保密,6,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,玛德我的医保卡十几年没用过了[辣眼睛],2022-04-09 11:13:05,0,1953823853,零龗䨩,保密,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,女猪脚怎么那么眼熟,2022-04-06 03:45:46,0,693803619,平凡栀鹿,男,4,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,我的医保卡也是五位数。,2022-04-04 16:56:23,0,517487474,心瘾涵,保密,3,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,[doge]缅北：这腰子不错[doge],2022-04-04 16:22:22,0,52417398,明日之后巡逻兵,保密,5,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,最后一幕不就是彭于晏嘛[doge],2022-04-04 16:20:26,0,172955244,秋天池水里的茼蒿,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,好像蒂法,2022-04-04 16:02:50,0,23090863,倚坐闲窗数落花,男,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,他好man[妙啊],2022-04-04 09:46:56,0,277817084,林晓天Naive-boy,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,@乌拉波波沙 看到最后,2022-04-04 00:26:17,0,475387868,奈何庸人自扰,保密,4,大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,真的尬,2022-04-03 15:01:12,0,272296818,你就惹事儿,男,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,穿的灰内裤,2022-04-02 10:02:51,0,390158562,压力山大刘岩菲语,保密,5,
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,建议和鸭王pk一下身体，当然我只是建议[滑稽],2022-03-31 18:39:10,0,2791072,naruyo97,保密,5,年度大会员
BV1C44y1A7Yo,男人可以没车没房，但身体一定要强,18年来第一次发现这么帅的男人！没想到是在互联网上！外貌、衣着、气质，都符合我心中对最完美男人的猜想啊，我艹！PS:本人重庆人[doge],2022-03-31 18:38:19,0,402647487,Homeland-,保密,5,
